record_id,customer_id,timestamp,call_type,call_duration_seconds,called_number,call_cost,tower_id,network
1246,258349,2025-04-18 17:06:21.284385,outgoing,202,9834638205,0.6236,TWR9933,VoLTE
1247,941447,2025-03-26 04:54:41.426059,incoming,778,9808680912,1.7877,TWR4911,5G
1248,302568,2025-06-07 22:05:15.823359,incoming,268,9829995480,0.1187,TWR5187,4G
1249,584433,2025-05-16 07:34:48.924487,outgoing,502,9892992144,1.9985,TWR6946,4G
1250,664155,2025-07-01 22:06:05.899041,incoming,332,9851038434,0.2371,TWR5307,4G
1251,482946,2025-03-12 07:59:36.729350,outgoing,606,9882809597,0.444,TWR8231,5G
1252,651557,2025-07-06 19:11:35.496269,incoming,9,9846313496,1.2361,TWR8991,5G
1253,817523,2024-12-28 04:24:10.421070,incoming,733,9808358638,1.0572,TWR2327,5G
1254,820673,2025-06-04 16:57:20.259870,incoming,82,9828932476,1.9488,TWR1661,5G
1255,741507,2025-09-01 11:45:18.737173,incoming,478,9839431456,1.4245,TWR8087,4G
1256,360530,2025-06-25 04:28:38.170117,outgoing,112,9831786319,1.9796,TWR9860,VoLTE
1257,939002,2025-11-10 04:17:21.103173,incoming,217,9897861325,0.1571,TWR8600,4G
1258,262407,2025-07-03 16:50:46.633920,outgoing,114,9877068992,0.816,TWR3494,VoLTE
1259,376186,2025-02-22 04:42:14.385491,outgoing,303,9807663084,1.0291,TWR7659,5G
1260,896476,2024-12-12 12:35:04.981038,incoming,481,9829420945,0.3984,TWR8581,VoLTE
1261,356953,2025-04-19 08:39:46.688596,incoming,122,9844501311,1.7873,TWR5426,VoLTE
1262,619455,2025-11-08 01:21:01.204231,outgoing,771,9881161137,1.1324,TWR5918,VoLTE
1263,579941,2025-10-05 01:51:14.250380,outgoing,316,9861483813,0.56,TWR3155,4G
1264,644155,2025-01-25 08:41:25.740536,incoming,582,9809458355,1.8764,TWR4534,5G
1265,773659,2025-10-28 09:40:27.602092,outgoing,265,9824786153,0.6711,TWR3592,5G
1266,368282,2025-09-03 01:02:31.582610,incoming,387,9832791447,1.964,TWR1359,VoLTE
1267,572276,2025-02-23 12:27:39.022984,incoming,341,9884567219,0.7783,TWR9516,5G
1268,472109,2024-12-24 15:25:42.883001,outgoing,216,9823951419,1.7699,TWR4691,VoLTE
1269,210191,2025-08-05 05:32:31.392667,incoming,681,9804189771,1.3162,TWR4405,5G
1270,694543,2025-08-06 05:33:00.594532,incoming,773,9853269482,0.9587,TWR2467,VoLTE
1271,495161,2024-12-22 04:56:05.621245,incoming,590,9851902144,1.6077,TWR1730,4G
1272,254425,2025-03-21 12:07:28.410041,outgoing,195,9850340979,1.0436,TWR9018,5G
1273,834214,2025-02-03 21:47:08.183115,outgoing,702,9860127327,1.4386,TWR9057,VoLTE
1274,658865,2025-06-25 17:05:44.493900,incoming,225,9807113961,0.3626,TWR6747,4G
1275,534680,2025-08-06 04:00:57.530852,outgoing,269,9851940352,1.9601,TWR2053,5G
1276,262573,2025-01-26 15:15:10.210089,incoming,428,9804719180,1.6552,TWR3077,5G
1277,707275,2025-06-02 11:41:49.964986,incoming,506,9848364013,1.2454,TWR7238,5G
1278,495682,2025-09-23 10:45:20.032667,outgoing,3,9888142978,1.9957,TWR3352,4G
1279,323887,2025-04-04 15:59:59.841688,outgoing,761,9895102303,0.2362,TWR8219,5G
1280,374825,2025-03-29 17:56:01.195840,incoming,136,9893816524,1.4438,TWR6254,4G
1281,766742,2024-12-02 11:11:44.932500,incoming,267,9814093401,1.0713,TWR6836,5G
1282,873309,2025-01-03 11:19:23.336680,outgoing,167,9887233606,1.8892,TWR2851,5G
1283,394025,2025-08-11 03:04:46.982084,outgoing,216,9850719870,0.9235,TWR9586,4G
1284,391857,2025-06-06 10:04:41.793382,incoming,428,9886835435,0.8137,TWR5225,4G
1285,234838,2025-04-27 21:04:21.758909,incoming,455,9839616775,0.6245,TWR6142,4G
1286,230145,2025-06-26 05:43:18.470512,outgoing,53,9850023503,1.7144,TWR9496,5G
1287,673952,2025-11-08 16:48:13.458798,outgoing,600,9868993987,1.425,TWR8326,4G
1288,731167,2025-08-14 08:54:19.692458,incoming,142,9899161258,0.8492,TWR4525,5G
1289,989324,2025-09-13 03:31:48.915326,outgoing,490,9822284876,1.1868,TWR7712,4G
1290,820734,2025-04-06 04:07:53.284604,incoming,617,9893658458,0.7684,TWR4294,VoLTE
1291,999673,2025-01-07 03:07:04.591161,outgoing,670,9875237857,1.2143,TWR6423,5G
1292,376711,2025-09-01 03:41:23.282975,incoming,352,9882677913,1.0628,TWR4303,5G
1293,686532,2025-03-18 23:11:43.043570,incoming,80,9860914093,1.4459,TWR1354,4G
1294,567232,2024-12-21 09:18:50.534139,incoming,790,9873987021,1.513,TWR6182,5G
1295,984463,2024-12-04 05:03:23.454762,outgoing,792,9890990708,1.3478,TWR5469,4G
1296,704027,2024-12-08 13:31:53.036367,outgoing,529,9828946324,1.2692,TWR5269,5G
1297,425728,2025-03-14 11:32:07.693893,incoming,617,9861842899,0.2746,TWR2816,4G
1298,562984,2025-06-01 06:55:10.857288,outgoing,728,9835510469,1.1105,TWR4197,5G
1299,546519,2025-05-14 04:16:40.525986,outgoing,500,9822745822,0.6498,TWR4649,VoLTE
1300,737064,2025-02-07 11:49:40.894763,outgoing,236,9800105048,0.3202,TWR8040,4G
1301,264860,2025-06-29 22:37:30.232150,incoming,765,9862443101,0.2917,TWR9853,4G
1302,937864,2025-08-09 22:08:27.512122,incoming,611,9878743814,0.9864,TWR6449,4G
1303,659988,2025-08-25 21:36:12.583416,incoming,497,9846954550,1.1332,TWR7812,5G
1304,683891,2025-01-20 19:31:50.431833,incoming,124,9841568247,1.5009,TWR8299,VoLTE
1305,637037,2025-01-24 11:39:41.914505,outgoing,314,9818217649,1.5701,TWR3688,5G
1306,404365,2025-09-08 11:46:01.012790,outgoing,69,9839336539,1.892,TWR5603,4G
1307,947250,2025-04-13 06:25:52.393465,incoming,552,9897494545,1.4231,TWR7453,5G
1308,305612,2025-06-28 22:49:33.752379,incoming,34,9899436551,1.594,TWR2280,5G
1309,163567,2025-01-27 06:38:00.541666,outgoing,429,9847492336,1.6506,TWR6130,4G
1310,793405,2025-04-14 19:43:13.083665,incoming,609,9882249011,1.6212,TWR5010,VoLTE
1311,205914,2025-10-24 02:39:12.356547,outgoing,40,9813327353,1.2612,TWR4846,4G
1312,234716,2025-06-28 16:56:15.138438,outgoing,161,9873460278,1.1585,TWR1436,5G
1313,901753,2025-05-23 06:25:59.153237,incoming,577,9841563778,1.5321,TWR1464,4G
1314,732157,2025-09-09 14:42:24.989923,outgoing,30,9875473436,0.6145,TWR2931,5G
1315,718387,2025-02-18 05:49:12.319067,incoming,483,9855075384,0.7497,TWR3000,VoLTE
1316,609697,2025-01-04 14:48:53.160620,incoming,777,9878053238,0.5277,TWR5312,4G
1317,418513,2025-08-22 02:48:14.213956,outgoing,107,9839137847,0.7659,TWR9698,4G
1318,544049,2025-10-08 06:05:32.419782,outgoing,241,9894746797,1.5159,TWR8814,4G
1319,783125,2025-03-21 12:59:44.615451,incoming,123,9867268329,0.3192,TWR2582,VoLTE
1320,715097,2025-06-25 08:41:19.639559,outgoing,626,9854285652,0.6089,TWR4739,4G
1321,500919,2025-09-26 06:38:45.858223,incoming,70,9889659769,0.2075,TWR3953,4G
1322,661271,2025-04-13 19:07:02.032144,incoming,225,9863504564,1.9055,TWR5267,5G
1323,189961,2025-04-18 14:47:22.066784,outgoing,39,9816906033,1.6788,TWR9730,5G
1324,626035,2025-10-26 23:22:39.718866,outgoing,548,9834528405,1.4524,TWR2819,4G
1325,610314,2025-07-13 22:30:25.369732,incoming,727,9886850902,1.6731,TWR7454,VoLTE
1326,796271,2025-04-17 16:40:56.528221,outgoing,698,9832284154,0.2764,TWR4365,VoLTE
1327,385826,2025-06-05 03:53:05.865344,incoming,150,9861204264,1.2358,TWR1696,5G
1328,124857,2025-05-08 19:26:11.132367,incoming,472,9884265684,0.1759,TWR3000,4G
1329,127578,2025-08-23 17:08:47.302042,outgoing,354,9816487492,1.6676,TWR3640,5G
1330,298267,2025-11-19 02:20:28.518677,outgoing,366,9821294136,0.1964,TWR1814,VoLTE
1331,469663,2025-06-22 01:31:14.546670,outgoing,740,9882608442,0.6545,TWR5726,5G
1332,271753,2025-07-31 20:43:32.679003,outgoing,54,9897093222,1.2129,TWR5819,VoLTE
1333,504335,2025-05-14 05:07:01.262836,outgoing,534,9888943424,0.4496,TWR4082,5G
1334,278904,2025-03-17 05:04:56.181453,outgoing,592,9823174696,1.7201,TWR1149,5G
1335,880076,2025-02-05 14:56:19.811760,outgoing,349,9885603631,1.6726,TWR6358,5G
1336,793566,2025-03-04 22:59:17.218521,incoming,268,9805546744,1.4737,TWR7309,5G
1337,913886,2025-08-12 15:39:15.785584,incoming,567,9863439366,1.2329,TWR3123,4G
1338,999941,2025-03-12 06:16:11.088441,outgoing,439,9813511218,1.4319,TWR2828,VoLTE
1339,945305,2025-09-05 20:02:07.392953,incoming,657,9850278570,1.068,TWR2673,5G
1340,187576,2025-08-06 19:01:57.150572,incoming,334,9839511283,1.8687,TWR9282,VoLTE
1341,185782,2025-03-22 10:41:33.631370,outgoing,323,9869461471,1.6556,TWR4365,5G
1342,821937,2025-07-29 23:31:33.448352,incoming,477,9862168799,1.2022,TWR5602,5G
1343,598504,2025-04-24 21:41:17.244071,outgoing,601,9879802454,1.7651,TWR5976,4G
1344,888713,2025-09-16 12:33:52.492103,incoming,77,9893139176,1.3238,TWR9275,VoLTE
1345,976792,2025-05-09 19:22:12.503742,incoming,571,9873926852,0.9612,TWR1410,VoLTE
1346,210708,2025-01-10 14:39:05.107679,outgoing,291,9816640968,0.3456,TWR7470,4G
1347,281060,2024-12-12 23:15:39.408725,outgoing,750,9803763116,1.0398,TWR1653,4G
1348,659227,2025-11-17 20:43:24.661596,outgoing,7,9802395533,1.1595,TWR9742,5G
1349,275089,2025-09-10 12:43:09.433489,outgoing,565,9874983641,1.6086,TWR3845,4G
1350,228449,2025-02-09 12:19:36.179974,outgoing,416,9803771902,1.4674,TWR6987,4G
1351,153052,2025-04-06 04:36:22.290702,incoming,698,9860660419,1.3186,TWR9918,5G
1352,331951,2025-01-25 02:24:09.740176,incoming,244,9857468073,0.4484,TWR3684,VoLTE
1353,181144,2025-09-09 00:09:10.590544,incoming,532,9840724379,1.8459,TWR4704,VoLTE
1354,624021,2025-04-08 21:21:03.017540,outgoing,315,9818603523,1.4848,TWR9443,VoLTE
1355,461998,2025-07-26 12:08:20.609587,incoming,161,9898800400,0.268,TWR1102,VoLTE
1356,668543,2025-08-20 16:32:59.116094,incoming,380,9802749392,0.3795,TWR2286,4G
1357,127192,2025-11-06 02:16:38.188209,outgoing,679,9828390838,0.1405,TWR5853,VoLTE
1358,204623,2025-06-15 14:08:25.332150,incoming,304,9872157267,1.22,TWR5878,5G
1359,551430,2025-11-16 19:58:32.637776,incoming,46,9843700995,1.1449,TWR7281,5G
1360,681249,2025-01-25 11:34:35.407297,incoming,758,9871393472,0.8295,TWR7498,5G
1361,499160,2025-04-30 23:56:23.680898,incoming,136,9811787942,1.1514,TWR5348,4G
1362,417613,2025-11-04 04:03:49.584286,incoming,226,9845934224,1.7448,TWR7774,4G
1363,731119,2025-09-12 14:11:33.626456,incoming,423,9862596777,1.7065,TWR9153,4G
1364,109003,2025-09-05 17:05:47.089712,incoming,440,9836116565,1.8311,TWR2865,5G
1365,408982,2024-12-18 02:15:57.517348,outgoing,645,9814919815,1.8875,TWR3351,4G
1366,234472,2025-06-06 16:31:38.479595,incoming,299,9875959602,0.7185,TWR1684,4G
1367,963403,2025-06-10 02:06:48.699167,outgoing,713,9879779798,0.9399,TWR1516,5G
1368,966389,2025-04-24 03:00:27.161706,incoming,708,9810024208,0.8292,TWR1310,4G
1369,751800,2025-06-10 12:32:51.726285,incoming,41,9866606312,1.6491,TWR2490,4G
1370,771001,2025-09-30 13:44:16.207500,incoming,617,9873563955,0.905,TWR5947,4G
1371,206263,2025-01-06 12:26:25.038973,incoming,540,9886150245,1.0474,TWR7332,5G
1372,214687,2025-03-24 00:49:15.059575,outgoing,699,9889047954,1.136,TWR2256,4G
1373,274285,2025-01-27 02:21:49.511915,incoming,415,9853126065,1.4081,TWR7376,VoLTE
1374,178900,2025-03-11 17:12:26.145286,incoming,673,9826167796,1.4305,TWR1315,5G
1375,481335,2025-05-05 12:42:53.329436,incoming,27,9804799706,0.8261,TWR1191,4G
1376,943536,2025-06-08 00:47:57.739590,incoming,281,9872187422,0.6189,TWR4514,4G
1377,460690,2025-06-23 12:45:09.509798,outgoing,157,9897373427,1.3979,TWR1194,VoLTE
1378,422858,2025-10-24 00:33:06.551561,outgoing,86,9821918078,1.8089,TWR3166,5G
1379,826742,2025-01-22 11:36:58.146878,incoming,382,9875939437,0.9459,TWR8583,5G
1380,407768,2025-05-02 16:34:44.341267,incoming,120,9819603679,1.36,TWR4408,5G
1381,639992,2025-03-16 05:03:40.456986,outgoing,446,9844519265,0.5636,TWR6251,VoLTE
1382,683510,2025-07-31 10:46:32.831079,incoming,316,9843411545,1.6621,TWR7339,4G
1383,614013,2025-04-09 12:30:59.671904,incoming,31,9858188879,0.4023,TWR2921,VoLTE
1384,220150,2025-02-25 06:51:38.984200,outgoing,680,9831907666,1.4885,TWR9021,4G
1385,494670,2025-02-20 13:53:13.460362,outgoing,141,9841891550,0.9014,TWR4997,5G
1386,278209,2024-11-30 18:13:13.634773,outgoing,65,9822519245,0.7601,TWR8718,4G
1387,673294,2025-08-27 12:23:37.645300,outgoing,185,9828339305,0.2926,TWR7627,5G
1388,699271,2025-08-22 01:20:47.014895,outgoing,45,9859554665,0.8139,TWR6201,4G
1389,807653,2025-07-16 07:05:00.138688,outgoing,209,9895402515,1.8734,TWR1425,VoLTE
1390,287701,2025-09-24 12:39:39.250640,incoming,747,9840612009,1.2944,TWR4830,4G
1391,100784,2025-10-28 14:55:01.491613,incoming,71,9837863143,1.8889,TWR5296,5G
1392,556156,2025-11-21 16:21:37.101991,outgoing,578,9803787028,0.741,TWR9957,VoLTE
1393,383308,2025-11-23 22:21:11.829225,incoming,496,9883128283,1.5881,TWR5571,4G
1394,872260,2025-08-04 17:32:12.275554,incoming,353,9809122133,1.9776,TWR1190,5G
1395,254683,2025-01-28 02:03:54.557425,outgoing,257,9861527884,0.4033,TWR1840,4G
1396,694047,2025-08-20 04:04:00.462493,outgoing,503,9888370757,1.3591,TWR4442,VoLTE
1397,477166,2025-07-07 03:11:23.323502,incoming,197,9807156346,0.5436,TWR6580,VoLTE
1398,862712,2025-04-16 18:13:42.989464,incoming,714,9866499960,1.7082,TWR4283,VoLTE
1399,424078,2025-09-24 03:34:43.894682,outgoing,340,9875756144,0.1559,TWR6059,VoLTE
1400,371793,2025-03-16 10:54:37.751163,incoming,785,9891011025,1.569,TWR5207,5G
1401,911855,2025-09-12 15:52:51.074237,incoming,355,9803814004,1.3412,TWR3103,VoLTE
1402,254412,2025-04-11 12:25:31.022874,outgoing,16,9887803771,1.5738,TWR2370,4G
1403,870092,2025-02-10 01:18:42.416991,incoming,268,9890460740,0.4214,TWR1147,4G
1404,680702,2024-12-12 11:33:23.046307,outgoing,305,9871094185,0.2974,TWR8474,5G
1405,238469,2025-03-29 02:44:58.342650,incoming,203,9833408623,0.2218,TWR7679,4G
1406,629121,2025-03-30 02:03:25.471688,outgoing,748,9815095491,0.5263,TWR8867,VoLTE
1407,580595,2025-03-16 11:31:50.898010,outgoing,311,9817330098,1.4524,TWR6324,VoLTE
1408,118181,2025-09-21 19:22:31.907956,incoming,792,9834107622,0.914,TWR8633,5G
1409,569940,2024-12-04 13:08:09.761891,incoming,26,9885649444,1.603,TWR9189,4G
1410,291660,2025-09-02 22:52:22.194194,outgoing,601,9891660811,0.4048,TWR5936,5G
1411,554816,2025-10-24 22:11:40.830647,incoming,598,9837081650,1.5729,TWR3069,VoLTE
1412,360476,2025-10-29 09:18:38.852239,outgoing,354,9830850789,1.0405,TWR9176,4G
1413,138581,2025-03-16 21:40:30.134501,incoming,499,9872222056,0.4534,TWR1614,VoLTE
1414,292633,2025-07-11 07:49:45.449376,incoming,508,9821861144,0.3107,TWR2422,5G
1415,706807,2025-09-15 10:11:38.587776,incoming,194,9803390058,1.3666,TWR5813,4G
1416,877074,2025-01-25 00:57:10.552002,outgoing,620,9832584945,1.5928,TWR4309,VoLTE
1417,291001,2025-04-05 11:31:43.942635,outgoing,25,9811449219,1.1904,TWR8940,4G
1418,319792,2025-09-18 23:21:29.698293,incoming,211,9859808190,1.2559,TWR5209,4G
1419,900079,2025-06-25 20:13:15.226543,incoming,513,9863129942,1.1408,TWR3484,VoLTE
1420,518540,2025-02-07 00:54:18.300014,incoming,116,9857349426,0.4994,TWR4914,5G
1421,208917,2025-07-27 18:55:48.139927,incoming,534,9830107353,1.9311,TWR6376,4G
1422,505090,2025-01-31 09:20:14.249442,outgoing,672,9805239834,0.7473,TWR4801,VoLTE
1423,220264,2025-10-09 04:42:57.142334,outgoing,457,9875002252,0.2485,TWR6818,VoLTE
1424,828618,2025-06-17 15:35:59.664542,outgoing,567,9854640690,0.9821,TWR8631,4G
1425,420950,2025-06-08 16:36:20.042645,incoming,515,9870215307,0.3646,TWR4278,5G
1426,498956,2024-12-25 00:01:51.468163,outgoing,209,9824182400,1.3776,TWR6938,5G
1427,400758,2025-06-25 18:50:23.428268,outgoing,245,9854950201,1.5305,TWR8383,VoLTE
1428,293116,2025-09-05 22:44:54.475776,outgoing,438,9854952358,1.271,TWR5488,5G
1429,915342,2025-01-07 17:05:34.017334,incoming,713,9859299007,0.4605,TWR2851,VoLTE
1430,201741,2025-01-24 08:41:07.154146,incoming,781,9850087772,1.7305,TWR9157,VoLTE
1431,901647,2025-08-20 03:26:47.495996,outgoing,182,9819366544,1.6624,TWR9378,4G
1432,966474,2025-01-09 23:23:40.435715,outgoing,13,9879378423,1.2766,TWR1312,4G
1433,621081,2025-09-04 13:13:06.783246,incoming,7,9839950429,1.7034,TWR7649,VoLTE
1434,972839,2025-08-07 00:38:36.925086,incoming,166,9894830783,0.7573,TWR9520,5G
1435,261713,2025-08-26 21:27:08.837100,outgoing,635,9884647963,0.9121,TWR7660,VoLTE
1436,611708,2025-01-29 05:48:02.147235,incoming,632,9836957571,1.1032,TWR7192,4G
1437,136046,2025-07-13 20:33:26.226551,outgoing,170,9871367901,1.315,TWR8515,VoLTE
1438,166733,2025-04-26 14:59:24.714401,outgoing,605,9827318650,0.5153,TWR6390,5G
1439,720419,2025-01-27 15:18:02.176639,incoming,288,9887772669,1.5957,TWR3809,5G
1440,643787,2025-10-17 04:10:05.703159,outgoing,796,9885138760,0.15,TWR6856,VoLTE
1441,486226,2025-06-03 23:42:55.746470,incoming,253,9848662986,1.9681,TWR8148,5G
1442,102213,2025-04-27 03:00:26.847824,outgoing,179,9849057650,1.8345,TWR3188,4G
1443,282990,2025-04-09 03:51:24.047729,outgoing,159,9869393425,1.4739,TWR1886,VoLTE
1444,962844,2024-12-03 02:54:48.768785,incoming,321,9840650730,0.1042,TWR6040,4G
1445,845249,2025-08-29 05:15:36.589147,outgoing,576,9852664698,0.4731,TWR8196,4G
1446,679014,2025-11-09 04:45:53.874120,incoming,441,9823439456,1.9721,TWR9586,5G
1447,769482,2025-04-22 15:40:04.218465,incoming,43,9841019859,0.8603,TWR4693,5G
1448,895895,2024-12-15 05:24:31.224211,incoming,343,9860288649,1.04,TWR6993,4G
1449,626675,2024-12-14 23:50:21.703878,outgoing,278,9835467457,1.124,TWR6588,VoLTE
1450,706575,2025-04-06 17:01:20.734759,outgoing,345,9890834972,0.6956,TWR7327,5G
1451,921480,2025-06-18 19:06:17.962985,incoming,260,9801119133,1.1057,TWR5923,VoLTE
1452,743412,2025-04-28 21:59:31.986831,outgoing,358,9888057640,1.8639,TWR7880,4G
1453,766160,2025-03-17 22:02:48.146380,outgoing,580,9826197482,0.5339,TWR8158,4G
1454,668044,2025-09-30 10:30:31.707987,outgoing,562,9866062883,0.8397,TWR6654,VoLTE
1455,673223,2025-03-04 16:20:55.673259,incoming,241,9899716203,1.9465,TWR7289,5G
1456,715982,2025-08-10 15:19:45.565893,incoming,698,9819241306,1.925,TWR2537,5G
1457,828618,2025-05-06 07:08:38.497936,incoming,35,9855879135,1.8882,TWR6090,5G
1458,183048,2025-08-15 18:27:40.313878,incoming,114,9800842784,0.8175,TWR9428,5G
1459,148585,2025-09-28 20:07:57.087612,incoming,594,9804287971,0.6338,TWR1728,5G
1460,391160,2025-04-04 19:00:20.687366,outgoing,119,9886302803,0.6335,TWR6309,VoLTE
1461,526876,2025-02-23 04:35:49.616105,incoming,513,9809268697,0.1365,TWR4759,4G
1462,600578,2025-10-15 09:30:04.029747,incoming,187,9818444234,1.2638,TWR3784,5G
1463,270451,2024-12-22 09:30:31.160619,incoming,711,9831292321,1.7963,TWR8357,4G
1464,285503,2025-02-22 21:23:36.820923,incoming,17,9807813668,1.4261,TWR8478,4G
1465,785097,2024-12-15 12:27:36.564587,incoming,352,9888223746,1.7178,TWR8493,VoLTE
1466,674356,2025-01-14 23:38:55.920481,outgoing,254,9846360190,1.9032,TWR7117,5G
1467,713012,2025-10-13 20:26:24.769768,outgoing,289,9814718262,0.3306,TWR8415,VoLTE
1468,388239,2024-12-25 21:21:29.874415,outgoing,369,9803673321,1.03,TWR9622,5G
1469,797420,2025-11-01 10:01:30.325427,outgoing,630,9815359540,1.6592,TWR8001,4G
1470,476226,2025-01-15 14:01:03.292362,outgoing,155,9882470531,0.6879,TWR8321,VoLTE
1471,887269,2024-12-16 06:47:00.327995,outgoing,628,9893188623,0.4386,TWR5961,5G
1472,572366,2025-05-20 10:37:12.326175,incoming,247,9874139151,0.8095,TWR5698,4G
1473,721332,2025-01-05 16:03:43.354920,incoming,641,9824400101,0.9342,TWR5155,VoLTE
1474,156401,2025-01-17 13:18:56.756901,outgoing,268,9809812048,1.2301,TWR2382,VoLTE
1475,473928,2025-04-08 10:59:45.437343,outgoing,27,9864558658,1.3343,TWR8070,4G
1476,107903,2025-02-06 16:04:00.109990,incoming,275,9865855822,1.0898,TWR4972,VoLTE
1477,199302,2025-06-19 12:29:28.689833,incoming,475,9855554863,1.5054,TWR4119,VoLTE
1478,437050,2025-03-13 10:17:14.239461,incoming,2,9850292914,0.8064,TWR8049,VoLTE
1479,597623,2025-08-25 18:56:31.084177,outgoing,230,9846610030,0.4172,TWR7021,5G
1480,485640,2025-07-15 22:37:10.970609,incoming,32,9806266733,0.2988,TWR2164,4G
1481,194679,2025-04-13 22:58:48.470787,incoming,445,9827919484,1.1313,TWR1214,VoLTE
1482,259868,2025-08-04 17:22:11.830548,outgoing,191,9833290766,1.6672,TWR2211,VoLTE
1483,933201,2025-11-13 09:19:06.769606,incoming,213,9882800444,0.8638,TWR6527,5G
1484,366560,2025-02-21 06:38:47.226450,outgoing,300,9830423870,1.3724,TWR1032,5G
1485,214687,2024-12-07 01:08:16.780855,incoming,124,9844461709,1.9266,TWR7851,5G
1486,269065,2025-10-05 14:54:30.954609,incoming,258,9875601936,1.308,TWR7987,VoLTE
1487,481621,2025-08-21 11:20:31.405915,incoming,306,9807306990,0.9396,TWR2644,4G
1488,603657,2025-02-09 15:57:29.301441,incoming,67,9849566390,1.2167,TWR4873,4G
1489,268030,2025-07-14 18:43:41.455343,outgoing,316,9835791436,1.3419,TWR7078,VoLTE
1490,699795,2025-06-29 19:24:03.200709,incoming,441,9874183487,1.9704,TWR8190,4G
1491,519116,2025-06-07 07:04:01.133692,incoming,1,9880999090,1.7437,TWR5997,5G
1492,147501,2025-03-08 04:49:52.790178,incoming,673,9800392428,0.9567,TWR9035,VoLTE
1493,191893,2025-11-14 18:45:50.341433,outgoing,400,9830175851,0.9423,TWR9080,VoLTE
1494,590524,2025-02-11 11:34:04.409314,incoming,417,9820017103,0.2037,TWR7954,5G
1495,703080,2024-12-25 08:56:12.305360,incoming,316,9857020456,1.9538,TWR2090,VoLTE
1496,936578,2025-06-23 06:44:16.215140,outgoing,338,9861155400,0.6904,TWR6825,5G
1497,384107,2025-08-26 18:12:59.704100,incoming,232,9850943615,0.3928,TWR8990,VoLTE
1498,415822,2025-02-09 08:57:26.390488,incoming,393,9813858386,1.8022,TWR4590,4G
1499,662579,2025-07-28 20:25:09.666718,outgoing,317,9802662445,1.8235,TWR5183,VoLTE
1500,554672,2025-07-19 04:12:55.548143,incoming,123,9830560831,1.5707,TWR4797,5G
1501,236911,2025-09-20 14:24:03.002396,outgoing,200,9843469626,1.0109,TWR7865,4G
1502,579130,2025-05-05 01:07:20.987155,incoming,696,9898327114,0.2609,TWR1530,VoLTE
1503,749354,2024-12-27 02:32:17.750349,incoming,775,9848333528,0.8768,TWR1731,4G
1504,103456,2025-02-08 14:10:07.137871,incoming,485,9834394594,1.5467,TWR1941,VoLTE
1505,484367,2025-10-24 17:33:12.478264,outgoing,797,9871705763,0.1837,TWR6897,5G
1506,599929,2025-05-30 17:58:53.454065,incoming,739,9892390957,1.7452,TWR1267,5G
1507,223390,2025-01-06 16:02:02.396024,incoming,501,9883110591,1.6476,TWR5770,4G
1508,904681,2025-10-29 00:58:03.284992,outgoing,94,9884350944,0.3987,TWR5019,5G
